Usuario,Caso,CUIL,Fecha,CBU Origen,CBU Destino,Monto,Moneda
analista1,CASO-00674,89187159653,2023-07-10,ES1267838899134351869865,ES9621686460237945095803,539136.5,USD
analista1,CASO-00674,89187159653,2023-07-11,ES2416668103554791025388,ES8570815760540867290298,84707.29,USD
analista1,CASO-00674,89187159653,2023-07-10,ES3087281610617338926804,ES5389268251949524388438,102934.83,ARS
analista1,CASO-00675,99866619529,2023-07-07,ES0389202287631961791974,ES2195439449042785237245,76618.3,USD
analista1,CASO-00675,99866619529,2023-07-08,ES2042966185101440120337,ES5840481665438416376603,139929.38,USD
analista2,CASO-00676,67233080937,2023-07-02,ES9062133408071071526707,ES3473988959331489815878,331080.32,ARS
analista2,CASO-00677,85271417392,2023-07-02,ES8776315714536449598229,ES3069588232615544337267,80702.56,ARS
analista2,CASO-00677,85271417392,2023-07-01,ES3735366580483497444826,ES7626076603251490137430,159211.54,ARS
analista2,CASO-00677,85271417392,2023-07-02,ES2350613073971142411589,ES4881280678879813988062,412518.7,USD
analista2,CASO-00677,85271417392,2023-07-03,ES2224393405715860328542,ES7847427891970750085504,17911.81,ARS
analista1,CASO-00678,31082593013,2023-07-09,ES4097435327861357966243,ES2407536924178075960894,189832.9,USD
analista1,CASO-00678,31082593013,2023-07-09,ES8051164560053907764534,ES2596315187697583646542,229652.29,ARS
analista2,CASO-00679,99176286130,2023-07-09,ES2340103798897898426291,ES6902623800587833076297,237548.39,USD
analista2,CASO-00679,99176286130,2023-07-09,ES7051564277566763064042,ES1728508847793935922459,126399.12,ARS
analista3,CASO-00680,81514640497,2023-07-06,ES0822729489848841192056,ES1294864782714771345994,52145.18,USD
analista3,CASO-00680,81514640497,2023-07-08,ES0676890515203788815918,ES8817565394509116507541,179432.64,ARS
analista3,CASO-00680,81514640497,2023-07-07,ES1305278453195079436636,ES1467572266929638792340,78400.64,USD
analista3,CASO-00681,59987448720,2023-07-19,ES1085300952435542546123,ES8760820599283411496567,505760.0,ARS
analista3,CASO-00681,59987448720,2023-07-17,ES2519866000614998432463,ES7456867798608780049307,767430.61,ARS
analista3,CASO-00681,59987448720,2023-07-19,ES8352715912172636842734,ES1240263716740095717643,121703.56,USD
analista1,CASO-00682,23797493296,2023-07-12,ES4990770657882629245258,ES7555256247034316775309,33059.81,ARS
analista1,CASO-00682,23797493296,2023-07-12,ES0885516466161845567791,ES0531959283101928656822,152712.57,ARS
analista1,CASO-00682,23797493296,2023-07-10,ES6291786193448784051006,ES2590796272513433964488,129016.6,ARS
analista1,CASO-00682,23797493296,2023-07-10,ES5981371015217203710189,ES8371211209278184402782,234523.03,USD
analista2,CASO-00683,43947248881,2023-07-23,ES8607986123959318528296,ES3677340768476718559164,150889.66,USD
analista3,CASO-00684,11840843469,2023-07-20,ES9224271393158715050578,ES7133877655058079441152,191103.45,USD
analista3,CASO-00684,11840843469,2023-07-20,ES4528617919380489668516,ES9156562550894450339025,40909.54,ARS
analista3,CASO-00685,97149163662,2023-07-06,ES6898548149089858098225,ES3648468886886690135418,45799.54,USD
analista3,CASO-00685,97149163662,2023-07-04,ES9065056806473664155376,ES9835689977069650852393,20098.4,USD
analista3,CASO-00685,97149163662,2023-07-05,ES0899492076510369224458,ES5239057552854872877049,19411.04,ARS
analista3,CASO-00685,97149163662,2023-07-06,ES6113879084130976203472,ES2856642741956517781417,12950.36,ARS
analista2,CASO-00686,45847023015,2023-07-30,ES9594353790592751818565,ES8798393183642807682962,771718.7,USD
analista2,CASO-00686,45847023015,2023-07-30,ES5421528369421523236935,ES2985022471753084875283,713697.65,USD
analista3,CASO-00687,09177589739,2023-07-07,ES3005150428546814067114,ES1675422338373794924088,321732.24,USD
analista3,CASO-00687,09177589739,2023-07-07,ES6665901008027567498282,ES6899284136612648849043,125021.4,USD
analista3,CASO-00687,09177589739,2023-07-05,ES8375152088745440822416,ES7826706110396892686718,336388.13,ARS
analista3,CASO-00687,09177589739,2023-07-07,ES5751759401475897253253,ES5863494273829603009635,374763.86,ARS
analista2,CASO-00688,22255698073,2023-07-02,ES0258412758202001862397,ES9410082891476452190665,234576.9,USD
analista2,CASO-00688,22255698073,2023-07-02,ES5776500293662415265621,ES7402723057947208101561,134685.59,USD
analista3,CASO-00689,01636099515,2023-07-22,ES8016832770811324229342,ES4458178677198818172873,324580.08,USD
analista3,CASO-00689,01636099515,2023-07-21,ES6103099698765804381257,ES4288829430321932168732,518305.0,USD
analista3,CASO-00689,01636099515,2023-07-21,ES9309036895857211890415,ES9589212753574543430301,444803.52,USD
analista3,CASO-00689,01636099515,2023-07-22,ES8399208133970561900817,ES7078041154127309149548,200045.15,ARS
analista3,CASO-00690,21032801727,2023-07-18,ES6246466079241768249615,ES2397029712189793582437,106619.91,USD
analista3,CASO-00690,21032801727,2023-07-17,ES2995390888904408460127,ES5135573055972779055768,557450.93,USD
analista3,CASO-00690,21032801727,2023-07-17,ES6509846509996858591420,ES2107379843109789453835,102981.3,USD
analista3,CASO-00690,21032801727,2023-07-18,ES5866008557760963757825,ES7095764756008656742781,237243.09,USD
analista3,CASO-00691,25116544006,2023-07-03,ES9880976820287941850946,ES8640040863349184125868,785458.12,ARS
analista3,CASO-00691,25116544006,2023-07-01,ES7864514032782418398439,ES2479045649149402886264,857712.73,ARS
analista3,CASO-00691,25116544006,2023-07-01,ES9230544746169412961832,ES5273113701819004400866,886809.46,USD
analista2,CASO-00692,11611735500,2023-08-11,ES0449677702908663193202,ES5150653202510094152182,730346.91,ARS
analista2,CASO-00692,11611735500,2023-08-11,ES4641985908571269984748,ES5985611061886521824578,301109.72,ARS
analista3,CASO-00693,19967374267,2023-08-24,ES2077131624923860050200,ES2590013048479370947917,768148.17,ARS
analista3,CASO-00693,19967374267,2023-08-24,ES7605727508699115008670,ES0332645930311689806739,966083.9,USD
analista3,CASO-00693,19967374267,2023-08-24,ES4334506375450982434941,ES0507013646551763565833,709614.97,ARS
analista3,CASO-00693,19967374267,2023-08-26,ES3600607442334179769133,ES6650039579731687716257,219214.22,USD
analista3,CASO-00694,33682748562,2023-08-20,ES2952185277850890485761,ES5601587822028238129380,51530.89,USD
analista3,CASO-00694,33682748562,2023-08-18,ES1117777011143096261279,ES3519111935522968200249,97963.05,USD
analista1,CASO-00695,64018068477,2023-08-24,ES5739729674440599345056,ES7092694154989496485849,466716.91,ARS
analista1,CASO-00696,25090356669,2023-08-03,ES8052403263062726854601,ES1204046496141890951100,184937.58,USD
analista1,CASO-00696,25090356669,2023-08-04,ES7680789945926012092698,ES0971921755010289106701,686024.14,USD
analista1,CASO-00696,25090356669,2023-08-04,ES9274257075575606060638,ES6000855067772916989044,952508.94,ARS
analista1,CASO-00696,25090356669,2023-08-04,ES1348032643016824210345,ES5275322405140541208060,169578.53,USD
analista1,CASO-00697,12260973077,2023-08-04,ES6152764654102234999755,ES4644918485005934256827,282008.06,ARS
analista1,CASO-00697,12260973077,2023-08-04,ES3866253351822704136986,ES2747266905788179613734,39506.25,ARS
analista2,CASO-00698,84707964782,2023-08-06,ES2759933763617556591109,ES9274843540672220556977,233019.65,USD
analista2,CASO-00698,84707964782,2023-08-06,ES9280646294675386370973,ES8901867578008264180841,398880.39,USD
analista2,CASO-00698,84707964782,2023-08-06,ES7892992353985560519050,ES6712908602552708535990,872594.72,USD
analista2,CASO-00698,84707964782,2023-08-07,ES8554596278575065385717,ES9883076007868403604561,491560.3,ARS
analista2,CASO-00699,88333226779,2023-08-03,ES7481445883089680183533,ES5103613143031233559514,210578.22,ARS
analista2,CASO-00699,88333226779,2023-08-03,ES4673989618795569316927,ES9355660021049400515552,90521.98,ARS
analista1,CASO-00700,21817919923,2023-08-27,ES5053116844182109624225,ES6581044621458752128473,599767.79,USD
analista1,CASO-00700,21817919923,2023-08-26,ES0739641024120457531572,ES4344471211951374641476,27285.02,USD
analista1,CASO-00700,21817919923,2023-08-26,ES3855310012435633144727,ES9678129004423826676744,522446.56,USD
analista1,CASO-00700,21817919923,2023-08-28,ES0322205361703367337824,ES2447004886384258008989,603705.04,USD
analista3,CASO-00701,39268554523,2023-08-23,ES0533122843824019758517,ES2221617383361983057817,95264.35,USD
analista3,CASO-00701,39268554523,2023-08-21,ES4785839858901277694626,ES6206233978922521426974,51967.57,USD
analista3,CASO-00701,39268554523,2023-08-23,ES4060998014759081276542,ES4042356415854214450980,86630.26,USD
analista2,CASO-00702,02155227340,2023-08-21,ES2498992192974411048875,ES5615149426576515664848,291351.64,USD
analista1,CASO-00703,48091419954,2023-08-15,ES6332785346790011561501,ES6178815579427242982780,263311.94,USD
analista1,CASO-00703,48091419954,2023-08-15,ES3238706770294567107001,ES3902759619669512235317,270716.54,ARS
analista1,CASO-00703,48091419954,2023-08-16,ES6856535517248292132436,ES7971642669044580989290,314630.18,USD
analista2,CASO-00704,67907014659,2023-08-29,ES8247503068382268942159,ES2437039152540867242768,15649.86,ARS
analista2,CASO-00704,67907014659,2023-08-30,ES1074891196392910665457,ES0846296528575686302984,50885.1,USD
analista2,CASO-00704,67907014659,2023-08-29,ES4191972705039385418841,ES4685419814843125536841,37885.73,USD
analista1,CASO-00705,99166935343,2023-08-06,ES3629288904171495902354,ES5048196463530183873155,84069.41,USD
analista1,CASO-00705,99166935343,2023-08-06,ES6269700654584400423551,ES5888826403040263139152,105650.78,ARS
analista3,CASO-00706,54509211845,2023-08-07,ES3446597342344515023719,ES8357236183250040603722,351597.63,USD
analista3,CASO-00706,54509211845,2023-08-07,ES8185620530929033499992,ES6913186991998820858577,268335.6,ARS
analista3,CASO-00706,54509211845,2023-08-06,ES5382741767044512644961,ES3877681875089115348652,201867.47,USD
analista3,CASO-00706,54509211845,2023-08-06,ES3696144793180331370895,ES8736285559126535073390,283389.66,USD
analista2,CASO-00707,11310993024,2023-08-13,ES7523795560684283682705,ES2828309016019188304167,1069674.17,USD
analista2,CASO-00707,11310993024,2023-08-14,ES3057134941065288584346,ES3661873446697555733308,886231.42,USD
analista2,CASO-00707,11310993024,2023-08-14,ES9839132613152041912221,ES8797254855570105234206,499847.96,ARS
analista2,CASO-00708,70090600444,2023-08-24,ES4077249952533454228504,ES1718391797628880484443,619147.63,ARS
analista2,CASO-00708,70090600444,2023-08-24,ES2567213313033659836814,ES7588491251222449795167,275325.47,ARS
analista2,CASO-00708,70090600444,2023-08-23,ES5426597621351010249044,ES8037275915957580762353,37484.61,ARS
analista2,CASO-00709,74738512568,2023-08-20,ES9090204434283805401320,ES5155411285932607935087,69085.99,ARS
analista2,CASO-00709,74738512568,2023-08-20,ES8563411553520653288564,ES0621675692642016957439,109222.81,ARS
analista2,CASO-00709,74738512568,2023-08-21,ES9032635704470141376718,ES2842048074649742819267,130977.16,USD
analista2,CASO-00709,74738512568,2023-08-21,ES1412742497407225311070,ES6935141165210845744186,41354.28,USD
analista1,CASO-00710,24328642531,2023-08-07,ES0585163276118435884540,ES1928731861820112729679,454519.89,USD
analista2,CASO-00711,06338287991,2023-08-28,ES0761098770601779237270,ES8088442821290427572870,80447.18,USD
analista2,CASO-00711,06338287991,2023-08-29,ES3715743569783807707471,ES3042339023531545541082,36694.63,ARS
analista2,CASO-00711,06338287991,2023-08-28,ES5747261970347818857976,ES3478902750933811144095,41440.46,USD
analista2,CASO-00711,06338287991,2023-08-29,ES7552305349650412225591,ES8079544770042118375491,194317.9,USD
analista2,CASO-00712,76007052447,2023-08-23,ES8414672450794674935580,ES6674241437245889674410,30669.16,USD
analista2,CASO-00713,35702889920,2023-08-07,ES4322885990990345343781,ES0623460239537371779677,198147.12,USD
analista2,CASO-00713,35702889920,2023-08-08,ES4520455004800725927238,ES5177476298259658829518,186215.47,USD
analista2,CASO-00713,35702889920,2023-08-08,ES3180711488825084667177,ES4794832125449883534826,87100.36,ARS
analista3,CASO-00714,49459188694,2023-08-04,ES4943175447271624144859,ES5462936838360945522141,22794.47,USD
analista3,CASO-00714,49459188694,2023-08-05,ES3166891515585450127728,ES1982410300595307243140,21641.7,USD
analista3,CASO-00714,49459188694,2023-08-05,ES9660919876018180548734,ES0848699363997945738441,201976.15,ARS
analista3,CASO-00714,49459188694,2023-08-04,ES5953456623289774183254,ES9686201366502883116191,104283.69,USD
analista1,CASO-00715,22300913714,2023-08-09,ES3761278663854096144103,ES5695631204790217563130,146211.4,USD
analista1,CASO-00715,22300913714,2023-08-11,ES8213555406995535838433,ES1978761341611788479355,379665.72,ARS
analista1,CASO-00715,22300913714,2023-08-09,ES9154971498265799420333,ES0582808850031177225324,11020.61,USD
analista3,CASO-00716,39038060918,2023-08-03,ES9735686776694666026502,ES0431806703050968100858,141198.89,ARS
analista3,CASO-00716,39038060918,2023-08-05,ES4200009158118316961220,ES6359314431641823201934,263656.89,USD
analista3,CASO-00716,39038060918,2023-08-04,ES3614468831033699726830,ES4837044658737855869940,345071.06,ARS
analista3,CASO-00717,81422164765,2023-08-12,ES5730342218112463468990,ES9020145846944074668944,257755.94,USD
analista3,CASO-00717,81422164765,2023-08-11,ES5856147996336450674290,ES7995006737479923508561,177109.81,USD
analista3,CASO-00717,81422164765,2023-08-12,ES2732135940380829476729,ES7987575063663975744933,556767.77,USD
analista3,CASO-00717,81422164765,2023-08-10,ES1138124255077516235683,ES1428209455311934363793,200554.4,USD
analista3,CASO-00718,96965863631,2023-08-01,ES8318414163951014034821,ES3292542698892421362468,138627.69,ARS
analista3,CASO-00718,96965863631,2023-08-02,ES6235590619381004809771,ES0920518135008997323008,112276.67,USD
analista3,CASO-00718,96965863631,2023-08-03,ES3347879417558706930243,ES6217144237385445313245,155733.95,USD
analista3,CASO-00718,96965863631,2023-08-03,ES5748108082462981451460,ES3957334126632755926748,51784.69,ARS
analista3,CASO-00719,48972184877,2023-08-03,ES6949124838833415890700,ES3089058264759361054269,1002397.06,ARS
analista3,CASO-00719,48972184877,2023-08-02,ES5318088385682289929269,ES5760909546759060460236,465140.9,USD
analista3,CASO-00719,48972184877,2023-08-04,ES1272963451313486009090,ES2368681906270471723899,463277.05,ARS
analista3,CASO-00719,48972184877,2023-08-03,ES1760231224772076995378,ES5923067155327987286231,573731.7,USD
analista2,CASO-00720,14584077313,2023-08-24,ES3315054110937156164582,ES9384031517886560185423,47208.03,ARS
analista2,CASO-00720,14584077313,2023-08-24,ES4391724899929014002516,ES7375045181813420023455,47691.16,USD
analista2,CASO-00720,14584077313,2023-08-24,ES4652666313318817557632,ES4301224015869600097588,89182.07,USD
analista2,CASO-00721,80428019371,2023-08-05,ES9609629198724372189922,ES5631750918438738078211,80760.91,USD
analista2,CASO-00721,80428019371,2023-08-07,ES3984540930488191881710,ES2525543178302008210965,98790.91,ARS
analista2,CASO-00721,80428019371,2023-08-07,ES7049757276594831273569,ES1875453145793556341386,338356.43,ARS
analista2,CASO-00721,80428019371,2023-08-05,ES3238844112758756663578,ES6683641200117627286229,481380.46,ARS
analista2,CASO-00722,44718981001,2023-08-02,ES8594021850684713518765,ES7422379791227390307065,297443.36,USD
analista2,CASO-00722,44718981001,2023-08-02,ES8408026106009799579869,ES7821513724677438324763,591172.99,ARS
analista3,CASO-00723,22453255554,2023-08-09,ES3571528999354847920805,ES8066046521986380270682,52867.57,ARS
analista3,CASO-00723,22453255554,2023-08-08,ES2563635029221842357387,ES2993792840778541681794,10819.79,ARS
analista3,CASO-00723,22453255554,2023-08-07,ES1825796890851322282268,ES8830189395403793129988,36877.16,USD
analista2,CASO-00724,18746778715,2023-08-22,ES5534560609364467024010,ES3725439118364532592307,551853.74,USD
analista2,CASO-00724,18746778715,2023-08-24,ES7988703761718617450371,ES8536535276836682942945,536801.27,USD
analista2,CASO-00724,18746778715,2023-08-23,ES2082588468136242654577,ES5105560117049133697514,378447.29,USD
analista2,CASO-00724,18746778715,2023-08-23,ES0420554682351647101020,ES5869165219204219633725,285874.57,USD
analista2,CASO-00725,50922305384,2023-08-09,ES2710801686872973737912,ES8860116867203858050647,173666.08,USD
analista2,CASO-00725,50922305384,2023-08-08,ES3956379421973715992668,ES4622595825877097605649,247127.92,ARS
analista2,CASO-00725,50922305384,2023-08-10,ES7193885081437601282845,ES6782276939077042707402,110499.51,USD
analista2,CASO-00725,50922305384,2023-08-10,ES4602051675999896894988,ES3438838651571140583028,52656.55,ARS
analista2,CASO-00726,63694532393,2023-08-06,ES1099028300800018710668,ES8443673989220478802190,97119.89,USD
analista2,CASO-00726,63694532393,2023-08-05,ES6836392855195756029702,ES0928449748261990306708,120552.99,ARS
analista2,CASO-00727,98702419790,2023-08-14,ES0285112738446453722074,ES9020242292965796631234,29319.67,ARS
analista2,CASO-00727,98702419790,2023-08-14,ES8669570856062201740168,ES3909007129693216883471,81116.67,USD
analista1,CASO-00728,85000224548,2023-08-22,ES7245762437410272400453,ES4204731212628934626644,377848.63,USD
analista1,CASO-00728,85000224548,2023-08-21,ES1989430150451619644162,ES8943607044685769005026,398767.01,ARS
analista1,CASO-00728,85000224548,2023-08-22,ES8775997948084994766295,ES3277438957977472229628,60392.18,USD
